user_id,parent_asin,rating,timestamp,title,text,label
AGLCYFK2SZYTSYVMHA744ZC6AXBQ,B07K153R2B,4,2019-05-01 20:04:50.705,Good for travel,"This gets and A for travel. It's portable, versatile and comes with dual voltage but isn't the easiest to use. It would not be my first choice at home or when having other options but for stuffing in the luggage and hoping it doesn't get lost during transit to the destination, it's just fine.",1
AGZEZPXVDZD6CDKRCX6M7NMUWICQ,B07HZ4CW7F,5,2019-05-03 04:40:37.685,Best ever - nothing beats this stuff,"It smells wonderful, keeps me dry, and it's gentle on my skin.  It never stains, and I need only two squirts a day.  I love this deodorant, and I'm glad I can buy 3 cans at once.",1
AHFQ3UC3YRENY7VDFWYVGPXIH63A,B06Y44MMT6,5,2019-05-04 01:05:33.171,Fine mist,The mist is very fine and it's easy to press to spray. I use it to mist my house plants. I like the modern look to it as well.,1
AEHJRI5HJTB2VJHQYQ53QIUGGAAA,B00O6ZZCEY,5,2019-05-04 05:07:44.503,Stays with you...!!!,"This is the best smelling soap ever!!  Smells just like Nag Champa!!!  Lathers awesomely and it's been eight hours since I took my shower and I can still smell the soap lingering on my skin!  I will be definitely be buying more for sure!  You have to try it.  You'll love it!!!  The peace sign on the soap is really cute, too!  Love this stuff!!!!",1
AF5RTK5PWBFFWNYHF4VBGTXQY2DQ,B07GWHHND2,5,2019-05-05 02:18:53.430,Excelente,"Excelente producto!! Mucha variedad , estan bien hechos y el color es exacto al de la imagen .",1
AF5RTK5PWBFFWNYHF4VBGTXQY2DQ,B07GWHHND2,5,2019-05-05 02:18:53.430,Excelente,"Excelente producto!! Mucha variedad , estan bien hechos y el color es exacto al de la imagen .",1
AF5RTK5PWBFFWNYHF4VBGTXQY2DQ,B07GWHHND2,5,2019-05-05 02:18:53.430,Excelente,"Excelente producto!! Mucha variedad , estan bien hechos y el color es exacto al de la imagen .",1
AF5RTK5PWBFFWNYHF4VBGTXQY2DQ,B07GWHHND2,5,2019-05-05 02:18:53.430,Excelente,"Excelente producto!! Mucha variedad , estan bien hechos y el color es exacto al de la imagen .",1
AF5RTK5PWBFFWNYHF4VBGTXQY2DQ,B07GWHHND2,5,2019-05-05 02:18:53.430,Excelente,"Excelente producto!! Mucha variedad , estan bien hechos y el color es exacto al de la imagen .",1
AGFVTAVNKDS5YIPYWIL4ZSWCCDOQ,B071GPW83R,5,2019-05-05 15:31:38.604,Very realistic looking and very sexy !!,Beautiful!  just put it on so I don’t know about longevity I will update.  A little tricky because it’s so big just have to wet it a little bit of the time .,1
AFX7FIEKXWZMR7JTXO3UP6S4GR7A,B07DJ63S55,5,2019-05-06 02:15:54.407,Very pretty cat eye effect!,[[VIDEOID:5805559d998217b36ec87dea0c9e0296]] These Magnet cat eye polish are exactly as described. The cat eye effect is very pretty and I love the fact that they reflect duo chrome with the perfect amount of sparkle. I had to play around with them a few times to get it right. First of all MAKE SURE TO BUY  A MAGNET as these polishes don't provide one. Second of all you will need to apply a black or dark base for the effect to show. If applied to the bare nail it won't work because the polish by itself is super sheer. After I applied the polish I placed the magnet above it for about 15 seconds....this is a very important step since this is NOT GEL it does disperse fast. All in all I had a really great experience and can't wait to show off my mani!,1
AFHAWDGB2R3BBZZUAA2VYI53TX5Q,B07CKTWB2N,4,2019-05-06 18:33:11.063,Definite glitter affect in sunlight,Good moisturizer. Love the amount of coverage. Not crazy about the glitter affect in sunlight.,1
AHN6KTYEZJNTEOMRDBIAK5Z6SAHA,B07DPMCJXV,1,2019-05-07 20:20:04.829,Cheap,Very cheap,0
AEDKAJUETERCLXVBOJNKNFCU5IHA,B07KFSKF81,5,2019-05-10 22:05:28.275,"Nice, soft and love the purple!","Really nice, better than expected for the price. I purchased these as a gift.....thinking I should get myself a set as part of my travel bag. These were delivered on time and nicely packaged.",1
AFNSUOXTMXXYTLRQIR5263RHLI4A,B01LAV3O6E,5,2019-05-11 04:36:14.856,Best powder ever!,"This holographic powder is amazing! Whoever says it doesn't work is probably not doing it right. If you rub it with an eyeshadow applicator over a NO WIPE top coat, it works and looks amazing!",1
AE7YLACIVW4V6IUJBQMZNIG74YSA,B0744MNCJV,5,2019-05-12 11:58:04.265,Great product!,Great product!,1
AECVIRP5FGASKPPS5BTQXPMT6FDA,B07JMRNQDB,5,2019-05-12 22:56:12.870,Worked great with Revlon eyelash curler,Fast shipping. Fit perfect in my revlon eyelash curler.,1
AECVIRP5FGASKPPS5BTQXPMT6FDA,B07JMRNQDB,5,2019-05-12 22:56:12.870,Worked great with Revlon eyelash curler,Fast shipping. Fit perfect in my revlon eyelash curler.,1
AECVIRP5FGASKPPS5BTQXPMT6FDA,B07JMRNQDB,5,2019-05-12 22:56:12.870,Worked great with Revlon eyelash curler,Fast shipping. Fit perfect in my revlon eyelash curler.,1
AECVIRP5FGASKPPS5BTQXPMT6FDA,B07JMRNQDB,5,2019-05-12 22:56:12.870,Worked great with Revlon eyelash curler,Fast shipping. Fit perfect in my revlon eyelash curler.,1
AECVIRP5FGASKPPS5BTQXPMT6FDA,B07JMRNQDB,5,2019-05-12 22:56:12.870,Worked great with Revlon eyelash curler,Fast shipping. Fit perfect in my revlon eyelash curler.,1
AFDARPZHKNSTYAB5OQC77NBDCY6A,B07MB33JQV,3,2019-05-13 23:54:31.009,Soft brush,This brush is very soft but it doesn't work as well as I expected it to.,0
AHWB6LFBQJ6HMXO35IJVCRKRA5AQ,B06XHSWPKV,1,2019-05-14 00:20:54.654,Perfume that lacks staying power,"This perfume was incredibly disappointing. The perfume says Peony clearly on the bottle, and yet, the bulk of what I smell is some strange artificial lily of the valley scent with a slight smoky smell. To make matters worse, the perfume lacks and sort of staying power. With in just an hour, the scent had COMPLETELY disappeared.  I was completely unsatisfied with this product",0
AH5PRSH5CPT2KZEAQPTG5KTGN7TQ,B06Y61B4DV,1,2019-05-17 15:46:00.839,Not the best don’t waste your money,After a week it became dull already. The ends weren’t meeting with one another so I can’t even grab my boyfriend’s blackheads out. I would rather go with comedone.,0
AH5PRSH5CPT2KZEAQPTG5KTGN7TQ,B06Y61B4DV,1,2019-05-17 15:46:00.839,Not the best don’t waste your money,After a week it became dull already. The ends weren’t meeting with one another so I can’t even grab my boyfriend’s blackheads out. I would rather go with comedone.,0
AGYHXPBHEJIVOFCJWGYA7JFFBZ3Q,B07R4H7FPL,5,2019-05-20 01:04:07.741,Cheap great,[[VIDEOID:813ce21ffa1a316ac2ed8b4d7d53f12]] I disliked the length most of it from the front hanged on my eyes other then that it’s full I love it dramatic,1
AHMA5UUFDF67CPXA7GFNRCVYDZGQ,B01DCZ02U2,5,2019-05-20 14:32:05.906,Makeup brush,Good brush,1
AHMA5UUFDF67CPXA7GFNRCVYDZGQ,B01KXDO4YG,3,2019-05-20 14:36:14.329,UV light,Easy to use not sure if it works like it should,0
AHG566NL342WGPOH4TOX643RDWGQ,B07DM82YBT,5,2019-05-20 21:34:40.550,"Love these nails, have repurchased multiple times.","Love these nails, have repurchased multiple times.  They are very long which I personally like but something to be aware of.",1
AHG566NL342WGPOH4TOX643RDWGQ,B07DM93SQF,5,2019-05-20 21:35:09.563,"Love these nails, have repurchased multiple times.","Love these nails, have repurchased multiple times.  They are very long which I personally like but something to be aware of.",1
AHG566NL342WGPOH4TOX643RDWGQ,B07DM7PXPG,4,2019-05-20 21:36:35.428,Love the color!,"Love the color of these nails, I wish they came in the longer length and in coffin shape but overall no complaints.",1
AHG566NL342WGPOH4TOX643RDWGQ,B075S1PFBW,3,2019-05-20 21:43:30.091,Not great.,"Not my favorite, looked different in person.",0
AEP4YEKEIKOO7B5H4L674V4DKIFA,B0783N8NMK,3,2019-05-22 10:55:19.391,Ok hair,"Looked GREAT for the first week, then became very irritated to my skin with the synthetic hair. The skin irritation is the only thing preventing me from ordering again",0
AHEASFQXMGQJD2XC2T7ONFRKPZJQ,B07R4H7FPL,1,2019-05-23 21:52:19.116,"HORRIBLE, RETURNING ASAP","These lashes are thin, yes they are long but there is no thickness to them. They look like tiny spider legs, the hairs were shedding all over the packaging. Also my pack did not come with 7 different styles. I can count 3 different styles, so there are multiple of each. Very disappointed and these are going back in the mail TODAY.",0
AFUNUNBPGAML3VCYIANGF3FIH57Q,B0B7MCJ618,4,2019-05-26 05:45:03.849,other brands = better,Parents Choice = decent value and no scent,1
AFTSM26TTLVW7VGJFWLPGV3CYX5Q,B07DWSXJ8D,5,2019-05-26 08:44:02.379,Love,I love these lashes. Great value for the price,1
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07DPMFTLY,5,2019-05-26 12:51:01.235,Nice flat iron,This did a good job with my hair. It worked as it was supposed to. It seemed like it was good quality. My hair came out looking nice after I used it. It also seemed durable. It was easy to hold and handle. I was pleased and would recommend it.,1
AEZ6GJPJG3NZBY3JUNZQJGPB5NZA,B07D8ZHGKR,5,2019-05-26 18:10:46.691,Good,I like it,1
AHJDTCWJ34VEI2FYID5QONKVAUAA,B071GYHH6D,5,2019-05-27 19:05:36.167,I only buy this brand,"I do nails and I only use this brand. It lasts long, cures great, only takes about 2 coats and the color choices are amazing!",1
AGSM75HHGVYI263VKMFQMK6GJQ7A,B07G23R7ZX,4,2019-05-31 20:17:08.450,"Quieter than regular clippers, but best for thinner hair....","My children don't like haircuts, but my 6 year old has an especially hard time with it. While these seem mostly targeted to babies, I decided to give them a try for my older children. These clippers helped the process and all of my children preferred them. That said, these do work better on thinner hair. My two older children have thick hair and these clippers struggled with it. I ended up using another pair of clippers to thin their hair out a bit before swapping back to these. I didn't mention trying new clippers or explain the swapping back and forth, but they still requested I go back to these. These clippers do still make noise when in use, but it is more muted than regular clippers.<br /><br />Overall, I'd say these are great to use on thinner/finer hair, but for thicker hair, just be prepared to thin it out first. Other than that, I've been super pleased with them.",1
